sector,yahoo_sector_key,rank,ticker,etf_name,source_url,retrieved_at_utc,screen_language,screen_region,screen_quote_type,screen_type_disp,screen_quote_source_name,screen_triggerable,screen_custom_price_alert_confidence,screen_yield_ttm,screen_pe_ttm,screen_annual_return_nav_y3,screen_annual_return_nav_y5,screen_currency,screen_regular_market_change_percent,screen_exchange,screen_fifty_two_week_high,screen_fifty_two_week_low,screen_dividend_yield,screen_financial_currency,screen_short_name,screen_bid,screen_ask,screen_net_expense_ratio,screen_has_pre_post_market_data,screen_first_trade_date_milliseconds,screen_price_hint,screen_post_market_change_percent,screen_post_market_time,screen_post_market_price,screen_post_market_change,screen_regular_market_change,screen_fullday_change,screen_fullday_change_percent,screen_fullday_price,screen_regular_market_time,screen_regular_market_price,screen_regular_market_day_high,screen_regular_market_day_range,screen_regular_market_day_low,screen_regular_market_volume,screen_regular_market_previous_close,screen_bid_size,screen_ask_size,screen_market,screen_message_board_id,screen_full_exchange_name,screen_long_name,screen_regular_market_open,screen_average_daily_volume3_month,screen_average_daily_volume10_day,screen_corporate_actions,screen_fifty_two_week_low_change,screen_fifty_two_week_low_change_percent,screen_fifty_two_week_range,screen_fifty_two_week_high_change,screen_fifty_two_week_high_change_percent,screen_fifty_two_week_change_percent,screen_trailing_annual_dividend_rate,screen_trailing_pe,screen_trailing_annual_dividend_yield,screen_ytd_return,screen_trailing_three_month_returns,screen_trailing_three_month_nav_returns,screen_net_assets,screen_market_state,screen_eps_trailing_twelve_months,screen_shares_outstanding,screen_book_value,screen_fifty_day_average,screen_fifty_day_average_change,screen_fifty_day_average_change_percent,screen_two_hundred_day_average,screen_two_hundred_day_average_change,screen_two_hundred_day_average_change_percent,screen_price_to_book,screen_source_interval,screen_exchange_data_delayed_by,screen_exchange_timezone_name,screen_exchange_timezone_short_name,screen_gmt_off_set_milliseconds,screen_esg_populated,screen_tradeable,screen_crypto_tradeable,screen_symbol,screen_dividend_date,screen_ipo_expected_date,screen_earnings_timestamp_start,screen_earnings_timestamp_end,screen_earnings_call_timestamp_start,screen_earnings_call_timestamp_end,screen_is_earnings_date_estimate,screen_prev_name,screen_name_change_date,screen_display_name
Technology,technology,21,IGM,iShares Expanded Tech Sector ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.14,30.330604,60.66506,25.68888,USD,2.49622,PCX,171.48,112.6,0.14,,iShares Expanded Tech Sector ET,162.58,162.59,0.37,True,985012200000,2,-0.0799538,1787874955.0,162.47,-0.13000488,3.96001,3.96001,2.49622,162.47,1787860800,162.6,162.62,160.595 - 162.62,160.595,312091,158.64,1100,200,us_market,finmb_8796942,NYSEArca,iShares Expanded Tech Sector ETF,161.02,434165,264900,[],50.000008,0.4440498,112.6 - 171.48,-8.87999,-0.051784404,38.67804,,32.14523,,18.89175,7.37663,7.37663,10072094700.0,POSTPOST,5.0582933,,,158.6836,3.9164124,0.024680639,140.5652,22.034805,0.1567586,,15,0,America/New_York,EDT,-14400000,False,False,False,IGM,,,,,,,,,,
Technology,technology,22,IXN,iShares Global Tech ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.26,31.565657,52.78444,29.44632,USD,2.82543,PCX,149.83,93.27,0.26,,iShares Global Tech ETF,135.0,142.18,0.37,True,1006785000000,2,-0.7219955,1787875138.0,141.63,-1.0299988,3.92,3.92,2.82543,141.63,1787860800,142.66,142.7,140.68 - 142.7,140.68,217954,138.74,100,100,us_market,finmb_8798084,NYSEArca,iShares Global Tech ETF,141.32,427604,574000,[],49.390007,0.529538,93.27 - 149.83,-7.169998,-0.047854222,49.444794,,33.88026,,26.54677,10.85209,10.85209,8320408600.0,POSTPOST,4.2107115,,,138.3214,4.338608,0.031366136,119.26635,23.393654,0.19614631,,15,0,America/New_York,EDT,-14400000,False,False,False,IXN,,,,,,,,,,
Technology,technology,23,QYLD,Global X NASDAQ 100 Covered Call ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,9.88,29.420418,22.81614,10.33608,USD,0.716259,NGM,18.54,16.42,9.88,,Global X NASDAQ 100 Covered Cal,18.07,18.08,0.6,True,1386858600000,2,-0.16411753,1787874937.0,18.25,-0.030000687,0.130001,0.130001,0.716259,18.25,1787860800,18.28,18.28,18.2 - 18.28,18.2,7501327,18.15,326,3,us_market,finmb_247675570,NasdaqGM,Global X NASDAQ 100 Covered Call ETF,18.215,4874033,4027680,[],1.8600006,0.11327653,16.42 - 18.54,-0.26000023,-0.0140237445,9.855771,,30.333065,,10.85974,2.57063,2.57063,8090513400.0,POSTPOST,0.6026427,,,18.056,0.22400093,0.0124059,17.7705,0.5095005,0.02867114,,15,0,America/New_York,EDT,-14400000,False,False,False,QYLD,1496102400.0,,,,,,,,,
Technology,technology,24,FNGU,MicroSectors FANG+ 3X Leveraged,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,38.55050115651503,-88.46172,379.2478,USD,4.57725,PCX,36.78,13.485,,,MicroSectors FANG+ 3X Leveraged,32.9,32.76,,True,1740061800000,2,-0.9118633,1787875173.0,32.6,-0.30000305,1.44,1.44,4.57725,32.6,1787860800,32.9,32.985,31.75 - 32.985,31.75,6393850,31.46,11100,9000,us_market,finmb_1932022802,NYSEArca,,32.21,4881647,3699420,[],19.415,1.4397479,13.485 - 36.78,-3.8799973,-0.10549204,30.245447,0.0,2.4227538,0.0,,,,,POSTPOST,13.57959,,,28.625,4.2750015,0.14934503,25.34495,7.555052,0.29808906,,15,0,America/New_York,EDT,-14400000,False,False,False,FNGU,,,1740481231.0,1740481231.0,1740489300.0,1740489300.0,False,,,
Technology,technology,25,RSPT,Invesco S&P 500 Equal Weight Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.27,29.394474,35.19108,28.43503,USD,2.85982,PCX,67.49,40.76,0.27,,Invesco S&P 500 Equal Weight Te,65.04,65.79,0.4,True,1162909800000,2,-0.63810116,1787874973.0,65.4,-0.41999817,1.83,1.83,2.85982,65.4,1787860800,65.82,65.82,64.91 - 65.82,64.91,373045,63.99,900,7500,us_market,finmb_30119222,NYSEArca,Invesco S&P 500 Equal Weight Technology ETF,65.0,744031,406770,[],25.060001,0.6148185,40.76 - 67.49,-1.6699982,-0.02474438,57.917465,,32.021587,,32.92632,12.76397,12.76397,5458731000.0,POSTPOST,2.0554883,,,62.5798,3.2402,0.05177709,52.98095,12.83905,0.24233334,,15,0,America/New_York,EDT,-14400000,False,False,False,RSPT,,,,,,,,,,
Technology,technology,26,QTUM,Defiance Quantum ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.83,28.360749,39.59973,35.27026,USD,1.46526,NGM,170.0,92.28,0.83,,Defiance Quantum ETF,149.19,150.72,0.4,True,1536154200000,2,0.39413482,1787875094.0,151.555,0.59498596,2.18001,2.18001,1.46526,151.555,1787860800,150.96,151.22,149.83 - 151.22,149.83,299314,148.78,2,2,us_market,finmb_569773992,NasdaqGM,Defiance Quantum ETF,150.695,582385,320750,[],58.680008,0.63589084,92.28 - 170.0,-19.039993,-0.11199996,59.29091,,30.258097,,29.65376,6.21488,6.21488,5221128200.0,POSTPOST,4.989078,,,151.475,-0.5149994,-0.003399897,129.73724,21.222763,0.16358265,,15,0,America/New_York,EDT,-14400000,False,False,False,QTUM,,2024-08-13,,,,,,,,
Technology,technology,27,TECL,Direxion Daily Technology Bull 3X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.17,33.670034,202.7646,112.4569,USD,9.32019,PCX,275.4,75.16,0.17,,Direxion Daily Technology Bull ,207.0,209.5,0.87,True,1230647400000,2,-1.6495297,1787875123.0,207.1851,-3.4748993,17.96,17.96,9.32019,207.1851,1787860800,210.66,211.17,201.625 - 211.17,201.625,801621,192.7,100,100,us_market,finmb_51732301,NYSEArca,Direxion Daily Technology Bull 3X Shares,203.76,923052,520910,[],135.5,1.8028206,75.16 - 275.4,-64.73999,-0.23507622,108.059265,,40.86966,,47.76672,18.60896,18.60896,5136074200.0,POSTPOST,5.154435,,,199.157,11.503006,0.057758484,150.83575,59.82425,0.3966185,,15,0,America/New_York,EDT,-14400000,False,False,False,TECL,,,,,,,,,,
Technology,technology,28,GPIQ,Goldman Sachs Nasdaq-100 Premiu,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.65,29.394474,,,USD,1.20226,NGM,59.83,47.715,0.65,,Goldman Sachs Nasdaq-100 Premiu,56.86,56.91,0.29,True,1698413400000,2,-0.12229823,1787875069.0,57.17,-0.07000351,0.68,0.68,1.20226,57.17,1787860801,57.24,57.245,56.81 - 57.245,56.81,1563404,56.56,1,1,us_market,finmb_1858491659,NasdaqGM,,56.97,1447139,1277200,[],9.525002,0.1996228,47.715 - 59.83,-2.5900002,-0.043289322,12.943959,,30.321495,,11.69838,3.06076,3.06076,5134666200.0,POSTPOST,1.8877698,,,56.9822,0.25780106,0.0045242384,54.33925,2.900753,0.05338228,,15,0,America/New_York,EDT,-14400000,False,False,False,GPIQ,,,,,,,,,,
Technology,technology,29,AIA,iShares Asia 50 ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.93,17.476407,4.84434,-10.75162,USD,0.519257,NGM,150.83,84.0,0.93,,iShares Asia 50 ETF,135.6,137.37,0.5,True,1195569000000,2,0.0,1787873404.0,139.38,0.0,0.720001,0.720001,0.519257,139.38,1787860801,139.38,139.62,138.45 - 139.62,138.45,165800,138.66,1,1,us_market,finmb_39036966,NasdaqGM,iShares Asia 50 ETF,139.62,451304,344150,[],55.380005,0.6592858,84.0 - 150.83,-11.449997,-0.07591326,64.247,,18.133888,,38.39317,9.22906,9.22906,4701427700.0,POSTPOST,7.6861625,,,136.6796,2.700409,0.01975722,119.0177,20.362305,0.17108636,,15,0,America/New_York,EDT,-14400000,False,False,False,AIA,,,,,,,,,,
Technology,technology,30,QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.01,34.352456,66.89967,26.9398,USD,2.89077,NGM,340.23,205.57,0.01,,First Trust NASDAQ-100-Technolo,314.86,315.95,0.55,True,1146576600000,2,0.0,1787873403.0,321.76,0.0,9.04001,9.04001,2.89077,321.76,1787860800,321.76,321.83,317.75 - 321.83,317.75,148095,312.72,2,2,us_market,finmb_26918502,NasdaqGM,First Trust NASDAQ-100-Technology Sector Index Fund,317.75,292896,107510,[],116.19,0.5652089,205.57 - 340.23,-18.470001,-0.054286808,51.160385,,37.126312,,29.75199,11.97981,11.97981,4568868900.0,POSTPOST,8.66663,,,314.0816,7.678406,0.024447167,263.9684,57.791595,0.21893375,,15,0,America/New_York,EDT,-14400000,False,False,False,QTEC,1490918400.0,,,,,,,,,
Technology,technology,31,TDIV,First Trust NASDAQ Technology Dividend Index Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,1.37,20.068232,36.80732,29.57422,USD,1.5435635,NGM,128.5,90.12,1.37,,First Trust NASDAQ Technology D,114.71,115.04,0.5,True,1344951000000,2,0.0,1787873403.0,116.44,0.0,1.7700043,1.77,1.54356,116.44,1787860800,116.44,116.44,115.28 - 116.44,115.28,70800,114.67,10,10,us_market,finmb_215564900,NasdaqGM,First Trust NASDAQ Technology Dividend Index Fund,115.64,145265,162920,[],26.32,0.292055,90.12 - 128.5,-12.059998,-0.09385212,26.813328,0.0,21.276018,0.0,14.79654,2.55621,2.55621,4177173250.0,POSTPOST,5.472829,,,113.1146,3.3254013,0.029398516,104.7211,11.718903,0.11190584,,15,0,America/New_York,EDT,-14400000,False,False,False,TDIV,1483056000.0,,,,,,,,,
Technology,technology,32,JTEK,JPMorgan U.S. Tech Leaders ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,35.260931,,,USD,4.14682,NGM,111.82,75.255,0.0,,JPMorgan U.S. Tech Leaders ETF,101.25,101.39,0.65,True,1696512600000,2,0.0,1787873405.0,102.72,0.0,4.09,4.09,4.14682,102.72,1787860801,102.72,102.72,100.66 - 102.72,100.66,256830,98.63,1,4,us_market,finmb_1846020912,NasdaqGM,JPMorgan U.S. Tech Leaders ETF,100.94,289819,209780,[],27.465004,0.3649592,75.255 - 111.82,-9.099998,-0.08138078,20.5068,0.0,38.375668,0.0,4.82412,-0.29284,-0.29284,4112730110.0,POSTPOST,2.676696,,,101.39366,1.3263397,0.013081091,93.66679,9.053215,0.09665342,,15,0,America/New_York,EDT,-14400000,False,False,False,JTEK,,2023-10-05,,,,,,,,
Technology,technology,33,XT,iShares Future Exponential Technologies ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,1.01,27.777778,27.08836,16.30501,USD,1.5790933,NGM,84.23,65.47,1.01,,iShares Future Exponential Tech,82.11,82.27,0.46,True,1427117400000,2,0.014732778,1787873404.0,83.49,0.012298584,1.297699,1.2977,1.57909,83.49,1787860800,83.4777,83.53,82.81 - 83.53,82.81,48045,82.18,2,3,us_market,finmb_281962223,NasdaqGM,iShares Future Exponential Technologies ETF,82.81,85592,60580,[],18.007698,0.27505267,65.47 - 84.23,-0.7523041,-0.008931546,22.401762,,29.105907,,14.69235,4.6276,4.6276,3816122880.0,POSTPOST,2.8680673,,,81.48578,1.9919205,0.024445007,75.688065,7.7896347,0.10291761,,15,0,America/New_York,EDT,-14400000,False,False,False,XT,1515024000.0,,,,,,,,,
Technology,technology,34,ARTY,iShares Future AI & Tech ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.06,29.385836,36.0065,6.85416,USD,1.28395,PCX,81.85,41.34,0.06,,iShares Future AI & Tech ETF,74.0,76.99,0.47,True,1530192600000,2,-0.47537383,1787874551.0,75.37,-0.3600006,0.960007,0.960007,1.28395,75.37,1787860800,75.73,76.0135,74.995 - 76.0135,74.995,364370,74.77,100,1000,us_market,finmb_560537454,NYSEArca,iShares Future AI & Tech ETF,75.83,705747,501510,[],34.390003,0.831882,41.34 - 81.85,-6.119995,-0.07477087,77.43674,0.0,33.294537,0.0,38.95854,8.51148,8.51148,3500717060.0,POSTPOST,2.2745473,,,71.8244,3.9056015,0.054377083,58.99615,16.733852,0.28364313,,15,0,America/New_York,EDT,-14400000,False,False,False,ARTY,,,,,,,,,,
Technology,technology,35,MUU,Direxion Daily MU Bull 2X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.66,18.587361,,,USD,-0.847745,NGM,62.64,0.99665,0.66,,Direxion Daily MU Bull 2X ETF,21.3,34.77,1.01,True,1728567000000,2,-2.8043766,1787875194.0,28.42,-0.8199997,-0.25,-0.25,-0.847745,28.42,1787860801,29.24,31.515,27.65 - 31.515,27.65,28363369,29.49,2,2,us_market,finmb_1891987443,NasdaqGM,Direxion Daily MU Bull 2X Shares,31.425,53321061,25956140,[],28.24335,28.338284,0.99665 - 62.64,-33.4,-0.5332056,2603.6523,0.0,22.945015,0.0,373.66992,75.60593,75.60593,3398466300.0,POSTPOST,1.2743509,,,34.563976,-5.3239765,-0.15403253,18.526964,10.713036,0.5782402,,15,0,America/New_York,EDT,-14400000,False,False,False,MUU,,,,,,,,,,
Technology,technology,36,FWD,AB Disruptors ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.09,37.119525,,,USD,0.943251,PCX,149.569,90.5,0.09,,AB Disruptors ETF,65.13,138.04,0.65,True,1679491800000,2,0.0,1787874994.0,130.56,0.0,1.22,1.22,0.943251,130.56,1787860800,130.56,130.88,129.9607 - 130.88,129.9607,149765,129.34,500,300,us_market,finmb_1816674767,NYSEArca,AB Disruptors ETF,130.69,273193,180970,[],40.059998,0.4426519,90.5 - 149.569,-19.009003,-0.12709185,40.115906,0.0,38.659264,0.0,20.22974,-1.47262,-1.47262,2974898180.0,POSTPOST,3.3771982,,,133.8012,-3.2411957,-0.024223967,121.1416,9.418396,0.077747,,15,0,America/New_York,EDT,-14400000,False,False,False,FWD,,,,,,,,,,
Technology,technology,37,SPUS,SP Funds S&P 500 Sharia Industry Exclusions ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.54,30.021015,,,USD,1.73331,PCX,59.65,46.04,0.54,,SP Funds S&P 500 Sharia Industr,59.28,59.28,0.45,True,1576679400000,2,-0.15401004,1787874639.0,59.1887,-0.09129715,1.01,1.01,1.73331,59.1887,1787860800,59.28,59.36,58.68 - 59.36,58.68,408919,58.27,600,600,us_market,finmb_642917518,NYSEArca,SP Funds S&P 500 Sharia Industry Exclusions ETF,58.81,478346,389040,[],13.239998,0.28757596,46.04 - 59.65,-0.37000275,-0.0062028957,26.42355,0.0,31.58884,0.0,10.72929,4.94523,4.94523,2880270340.0,POSTPOST,1.8766121,,,57.4602,1.8197975,0.031670574,53.51,5.7700005,0.10783032,,15,0,America/New_York,EDT,-14400000,False,False,False,SPUS,,,,,,,,,,
Technology,technology,38,SKYY,First Trust Cloud Computing ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,31.269543,52.21393,10.5403,USD,4.20968,NGM,169.05,103.76,0.0,,First Trust Cloud Computing ETF,150.35,160.15,0.6,True,1309959000000,2,0.0,1787873403.0,166.6,0.0,6.73001,6.73001,4.20968,166.6,1787860800,166.6,166.86,163.2 - 166.86,163.2,327193,159.87,1,1,us_market,finmb_137072116,NasdaqGM,First Trust Cloud Computing ETF,163.2,346566,235930,[],62.840004,0.6056284,103.76 - 169.05,-2.449997,-0.014492735,30.60521,0.0,37.18154,0.0,9.90084,20.32486,20.32486,2845104380.0,POSTPOST,4.480718,,,144.5002,22.099808,0.15293963,128.7275,37.872513,0.29420686,,15,0,America/New_York,EDT,-14400000,False,False,False,SKYY,1483056000.0,,,,,,,,,
Technology,technology,39,XSD,State Street SPDR S&P Semiconductor ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.16,35.460993,34.82925,42.55378,USD,1.94616,PCX,658.14,276.0,0.16,,State Street SPDR S&P Semicondu,488.9,509.94,0.35,True,1139236200000,2,0.0,1787873401.0,500.26,0.0,9.55002,9.55002,1.94616,500.26,1787860800,500.26,503.8,494.035 - 503.8,494.035,77498,490.71,80,40,us_market,finmb_26752143,NYSEArca,State Street SPDR S&P Semiconductor ETF,503.11,115149,73400,[],224.26001,0.81253624,276.0 - 658.14,-157.88,-0.23988818,74.80607,,36.45035,,51.51504,-0.20935,-0.20935,2713249790.0,POSTPOST,13.7244215,,,535.7224,-35.462402,-0.06619548,432.45456,67.80545,0.15679207,,15,0,America/New_York,EDT,-14400000,False,False,False,XSD,,,,,,,,,,
Technology,technology,40,HACK,Amplify Cybersecurity ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.06,31.407035,40.82646,7.05998,USD,8.18356,PCX,121.97,69.66,0.06,,Amplify Cybersecurity ETF,118.37,118.92,0.6,True,1415802600000,2,-0.42165625,1787875016.0,118.08,-0.5,8.97,8.97,8.18356,118.08,1787860800,118.58,119.16,113.78 - 119.16,113.78,692376,109.61,100,100,us_market,finmb_275143858,NYSEArca,Amplify Cybersecurity ETF,113.98,221660,293100,[],48.92,0.7022681,69.66 - 121.97,-3.3899994,-0.027793715,40.51428,0.0,34.811996,0.0,33.18523,34.90791,34.90791,2690588930.0,POSTPOST,3.4062972,,,108.7072,9.872803,0.09082013,88.5839,29.996101,0.33861798,,15,0,America/New_York,EDT,-14400000,False,False,False,HACK,,,,,,,,,,
Technology,technology,41,NULG,Nuveen ESG Large-Cap Growth ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.1,37.411149,42.54999,28.12334,USD,1.94959,BTS,118.72,87.17,0.1,,Nuveen ESG Large-Cap Growth ETF,115.92,116.47,0.26,True,1482417000000,2,0.0,1787873403.0,116.09,0.0,2.21999,2.21999,1.94959,116.09,1787860616,116.09,116.335,115.565 - 116.335,115.565,37877,113.87,100,500,us_market,finmb_408163348,Cboe US,Nuveen ESG Large-Cap Growth ETF,115.57,90090,267430,[],28.919998,0.3317655,87.17 - 118.72,-2.630005,-0.022153005,18.290197,0.0,38.732365,0.0,14.55735,7.27551,7.27551,2667007490.0,POSTPOST,2.9972348,,,114.49594,1.5940552,0.013922373,103.58773,12.502266,0.120692536,,15,0,America/New_York,EDT,-14400000,False,False,False,NULG,,,,,,,,,,
Technology,technology,42,FLTW,Franklin FTSE Taiwan ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,1.76,27.785496,29.78009,29.71785,USD,1.95944,PCX,110.32,52.92,1.76,,Franklin FTSE Taiwan ETF,104.03,104.68,0.19,True,1513607400000,2,-1.7680372,1787874937.0,102.23,-1.8399963,2.0,2.0,1.95944,102.23,1787860800,104.07,104.37,103.09 - 104.37,103.09,398372,102.07,100,700,us_market,finmb_536179099,NYSEArca,Franklin FTSE Taiwan ETF,103.54,495622,193510,[],51.15,0.96655333,52.92 - 110.32,-6.25,-0.056653373,92.36599,,31.106245,,52.55122,11.29225,11.29225,2660752640.0,POSTPOST,3.3456304,,,99.3734,4.696602,0.047262166,79.8649,24.205101,0.30307558,,15,0,America/New_York,EDT,-14400000,False,False,False,FLTW,,,,,,,,,,
Technology,technology,43,FXL,First Trust Technology AlphaDEX Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,23.446659,40.4389,18.26004,USD,2.82369,PCX,225.59,151.62,0.0,,First Trust Technology AlphaDEX,218.6,219.6,0.6,True,1178803800000,2,0.0,1787873403.0,219.58,0.0,6.03,6.03,2.82369,219.58,1787860798,219.58,219.58,217.8715 - 219.58,217.8715,12016,213.55,1400,2600,us_market,finmb_34336444,NYSEArca,First Trust Technology AlphaDEX Fund,217.58,163398,25380,[],67.96001,0.4482259,151.62 - 225.59,-6.0099945,-0.026641227,36.929405,,26.091715,,18.87376,7.65792,7.65792,2569855490.0,POSTPOST,8.415698,,,208.637,10.943008,0.05244999,184.2821,35.297897,0.19154273,,15,0,America/New_York,EDT,-14400000,False,False,False,FXL,,,,,,,,,,
Technology,technology,44,SOXQ,Invesco PHLX Semiconductor ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.32,39.92016,,,USD,2.36323,NGM,115.335,43.35,0.32,,Invesco PHLX Semiconductor ETF,88.76,94.41,0.19,True,1623418200000,2,-0.9191969,1787875195.0,92.7,-0.8600006,2.16,2.16,2.36323,92.7,1787860800,93.56,93.82,92.015 - 93.82,92.015,1483183,91.4,2,12,us_market,finmb_713971653,NasdaqGM,Invesco PHLX Semiconductor ETF,93.36,2625926,1516450,[],50.21,1.1582469,43.35 - 115.335,-21.775002,-0.18879786,109.49395,,41.95137,,59.98667,7.76558,7.76558,2542176000.0,POSTPOST,2.2302012,,,97.461,-3.901001,-0.040026277,76.41935,17.140648,0.22429723,,15,0,America/New_York,EDT,-14400000,False,False,False,SOXQ,,2021-06-11,,,,,,,,
Technology,technology,45,BULZ,MicroSectors Solactive FANG Innovation 3X Leveraged ETNs,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,28.810141,,,USD,3.95104,PCX,56.09,14.96,0.0,,MicroSectors FANG & Innovation ,37.03,37.6,0.95,True,1629293400000,2,-1.0706679,1787874988.0,36.96,-0.40000153,1.42,1.42,3.95104,36.96,1787860800,37.36,37.45,36.2999 - 37.45,36.2999,439590,35.94,100,1000,us_market,finmb_1679309677,NYSEArca,MicroSectors Solactive FANG Innovation 3X Leveraged ETNs,37.0,916190,477000,[],22.400002,1.4973263,14.96 - 56.09,-18.73,-0.3339276,94.99974,,36.37536,,14.35395,-9.72053,-9.72053,2519358460.0,POSTPOST,1.027069,,,35.6818,1.6781998,0.047032375,30.44166,6.9183407,0.22726555,,15,0,America/New_York,EDT,-14400000,False,False,False,BULZ,,,1756125000.0,1756470600.0,1748433600.0,1748433600.0,False,,,
Technology,technology,46,USD,ProShares Ultra Semiconductors,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.39,35.174112,229.1938,103.8483,USD,9.37077,PCX,116.5,39.44,0.39,,ProShares Ultra Semiconductors,87.0,87.68,0.95,True,1170340200000,2,-1.9189361,1787875193.0,87.1156,-1.7043991,7.61,7.61,9.37077,87.1156,1787860800,88.82,89.09,85.61 - 89.09,85.61,914068,81.21,100,300,us_market,finmb_32431934,NYSEArca,ProShares Ultra Semiconductors,87.2,881655,626270,[],49.38,1.2520285,39.44 - 116.5,-27.68,-0.23759657,110.54878,0.0,39.70218,0.0,50.08919,1.38799,1.38799,2472852220.0,POSTPOST,2.2371569,,,89.8442,-1.0242004,-0.011399739,70.9812,17.838799,0.25131723,,15,0,America/New_York,EDT,-14400000,False,False,False,USD,,,,,,,,,,
