sector,yahoo_sector_key,rank,ticker,etf_name,source_url,retrieved_at_utc,screen_language,screen_region,screen_quote_type,screen_type_disp,screen_quote_source_name,screen_triggerable,screen_custom_price_alert_confidence,screen_yield_ttm,screen_pe_ttm,screen_annual_return_nav_y3,screen_annual_return_nav_y5,screen_currency,screen_regular_market_change_percent,screen_fifty_two_week_high,screen_fifty_two_week_low,screen_dividend_yield,screen_financial_currency,screen_short_name,screen_bid,screen_net_expense_ratio,screen_ask,screen_exchange,screen_has_pre_post_market_data,screen_first_trade_date_milliseconds,screen_price_hint,screen_post_market_change_percent,screen_post_market_time,screen_post_market_price,screen_post_market_change,screen_regular_market_change,screen_regular_market_time,screen_regular_market_price,screen_regular_market_day_high,screen_regular_market_day_range,screen_regular_market_day_low,screen_regular_market_volume,screen_regular_market_previous_close,screen_bid_size,screen_ask_size,screen_market,screen_message_board_id,screen_full_exchange_name,screen_long_name,screen_regular_market_open,screen_average_daily_volume3_month,screen_average_daily_volume10_day,screen_corporate_actions,screen_fifty_two_week_low_change,screen_fifty_two_week_low_change_percent,screen_fifty_two_week_range,screen_fifty_two_week_high_change,screen_fifty_two_week_high_change_percent,screen_fifty_two_week_change_percent,screen_trailing_annual_dividend_rate,screen_trailing_pe,screen_trailing_annual_dividend_yield,screen_ytd_return,screen_trailing_three_month_returns,screen_trailing_three_month_nav_returns,screen_net_assets,screen_market_state,screen_eps_trailing_twelve_months,screen_shares_outstanding,screen_book_value,screen_fifty_day_average,screen_fifty_day_average_change,screen_fifty_day_average_change_percent,screen_two_hundred_day_average,screen_two_hundred_day_average_change,screen_two_hundred_day_average_change_percent,screen_price_to_book,screen_source_interval,screen_exchange_data_delayed_by,screen_exchange_timezone_name,screen_exchange_timezone_short_name,screen_gmt_off_set_milliseconds,screen_esg_populated,screen_tradeable,screen_crypto_tradeable,screen_symbol,screen_dividend_date,screen_earnings_timestamp_start,screen_earnings_timestamp_end,screen_eps_forward,screen_forward_pe,screen_ipo_expected_date,screen_display_name,screen_prev_name,screen_name_change_date,screen_earnings_call_timestamp_start,screen_earnings_call_timestamp_end,screen_is_earnings_date_estimate
Industrials,industrials,74,SUPP,TCW Transform Supply Chain ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.31,35.248502,,,USD,-4.6542063,88.627,67.341,0.31,,TCW Transform Supply Chain ETF,60.61,0.75,108.13,NGM,True,1676471400000,2,-4.6542068,1787343300.0,80.1573,-3.912796,-3.912796,1787342400,80.1573,80.1573,80.1573 - 80.1573,80.1573,25,84.0701,2.0,2.0,us_market,finmb_1797827730,NasdaqGM,TCW Transform Supply Chain ETF,80.1573,275,200,[],12.816299,0.1903194,67.341 - 88.627,-8.469696,-0.09556564,16.061914,0.0,37.329742,0.0,13.70211,-1.60096,-1.60096,11932848.0,PREPRE,2.147277,,,83.03266,-2.8753586,-0.034629248,76.79701,3.3602905,0.043755487,,15,0,America/New_York,EDT,-14400000,False,False,False,SUPP,,,,,,2025-06-27,,,,,,
Industrials,industrials,75,XLII,State Street Industrial Select Sector SPDR Premium Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,9.56,29.7442,,,USD,0.353556,26.665,23.21,,,State Street Industrial Select ,0.0,,0.0,PCX,True,1753882200000,2,0.36235365,1787352080.0,25.98,0.09379959,0.0911999,1787342279,25.8862,25.96,25.7901 - 25.96,25.7901,12788,25.795,100.0,100.0,us_market,finmb_1945101988,NYSEArca,State Street Industrial Select Sector SPDR Premium Income ETF,25.83,9474,10710,[],2.6762009,0.11530379,23.21 - 26.665,-0.77880096,-0.02920686,4.4717073,0.0,29.691322,0.0,,,,,PREPRE,0.87184393,,,26.02858,-0.14237976,-0.005470132,25.27774,0.6084595,0.02407096,,15,0,America/New_York,EDT,-14400000,False,False,False,XLII,,,,,,,,The Select Sector SPDR Trust - The Industrial Select Sector SPDR Premium Income Fund,2026-08-24,,,
Industrials,industrials,76,GASZ,Corgi Natural Gas Power & Turbines ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,-0.236088,29.05,22.27,,,Corgi Natural Gas Power & Turbi,0.0,0.35,0.0,BTS,True,1778074200000,2,0.0,1787346300.0,22.9457,0.0,-0.0543003,1787340515,22.9457,22.9801,22.88 - 22.9801,22.88,1550,23.0,3400.0,100.0,us_market,finmb_1992147141,Cboe US,Corgi Natural Gas Power & Turbines ETF,22.97,8648,2250,[],0.67569923,0.03034123,22.27 - 29.05,-6.1042995,-0.2101308,-9.716761,0.0,29.132307,0.0,,,,9610999.0,PREPRE,0.7876376,,,24.1422,-1.1965008,-0.04956055,24.182133,-1.236433,-0.051130023,,15,0,America/New_York,EDT,-14400000,False,False,False,GASZ,,,,,,,,,,,,
Industrials,industrials,77,LMTL,Direxion Daily LMT Bull 2X ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,-2.6291273,59.71,25.709,,,Direxion Daily LMT Bull 2X ETF,39.77,1.07,40.18,NGM,True,1754487000000,2,0.30386907,1787343300.0,36.31,0.11000061,-0.9782982,1787342400,36.2317,37.3,36.2 - 37.3,36.2,10993,37.21,1.0,1.0,us_market,finmb_1949726324,NasdaqGM,Direxion Daily LMT Bull 2X ETF,37.0,25624,18510,[],10.522701,0.4093003,25.709 - 59.71,-23.478298,-0.39320546,33.72209,0.0,29.24231,0.0,31.78221,21.64679,21.64679,8800875.0,PREPRE,1.2390164,,,35.16162,1.0700798,0.030433176,38.01177,-1.7800674,-0.046829376,,15,0,America/New_York,EDT,-14400000,False,False,False,LMTL,,,,,,2025-08-06,,,,,,
Industrials,industrials,78,JOUL,Corgi High Voltage Grid Equipme,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,-0.451538,27.74,21.33,,,Corgi High Voltage Grid Equipme,0.0,0.35,0.0,BTS,True,1778074200000,2,0.0,1787350379.0,23.105,0.0,-0.104801,1787339889,23.105,23.34,23.105 - 23.34,23.105,2253,23.2098,3200.0,6400.0,us_market,finmb_1992791035,Cboe US,,23.34,10922,1740,[],1.7749996,0.08321611,21.33 - 27.74,-4.635,-0.16708724,-12.428951,,31.198196,,,,,8681476.0,PREPRE,0.74058765,,,24.6104,-1.5053997,-0.06116925,24.809067,-1.7040672,-0.068687275,,15,0,America/New_York,EDT,-14400000,False,False,False,JOUL,,,,,,,,,,,,
Industrials,industrials,79,ARMY,Tema International Defense Innovation ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,-0.41666174,28.96,21.145,,,Tema International Defense ETF,19.65,0.68,35.11,NGM,True,1758807000000,2,-0.6424723,1787343003.0,26.29,-0.16999817,-0.1099987,1787342400,26.29,26.47,26.29 - 26.47,26.29,1106,26.4,2.0,2.0,us_market,finmb_1954808142,NasdaqGM,Tema International Defense Innovation ETF,26.36,2245,1470,[],5.1450005,0.24331994,21.145 - 28.96,-2.6699982,-0.09219607,3.280294,,34.42562,,5.36941,1.10683,1.10683,7041503.0,PREPRE,0.7636754,,,25.10262,1.1873817,0.04730111,25.36852,0.9214802,0.036323763,,15,0,America/New_York,EDT,-14400000,False,False,False,ARMY,,,,,,,,,,,,
Industrials,industrials,80,JETU,MAX Airlines 3X Leveraged ETN,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,20.084354,,,USD,1.0315,43.4,20.2,0.0,,MAX Airlines 3X Leveraged ETNs,0.0,0.95,0.0,PCX,True,1720791000000,2,0.0,1787346300.0,29.8051,0.0,0.3043,1787338742,29.8051,30.14,29.74 - 30.14,29.74,1090,29.5008,1000.0,900.0,us_market,finmb_1846639205,NYSEArca,MAX Airlines 3X Leveraged ETN,30.14,3979,930,[],9.605099,0.47549993,20.2 - 43.4,-13.594902,-0.31324658,23.8212,,16.42889,,22.00726,41.10172,41.10172,5796662.0,PREPRE,1.8141882,,,36.81452,-7.0094223,-0.1903983,31.129375,-1.324276,-0.04254104,,15,0,America/New_York,EDT,-14400000,False,False,False,JETU,,1756125000.0,1756470600.0,,,,,,,1748433600.0,1748433600.0,False
Industrials,industrials,81,EFRA,iShares Environmental Infrastructure and Industrials ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,1.59,21.186441,,,USD,-0.49738926,37.455,32.412,1.59,,iShares Environmental Infrastru,36.23,0.47,36.69,NGM,True,1667482200000,2,-0.49738926,1787343004.0,36.2288,-0.18109894,-0.18109894,1787342400,36.2288,36.2288,36.2288 - 36.2288,36.2288,85,36.4099,5.0,5.0,us_market,finmb_1802093055,NasdaqGM,iShares Environmental Infrastructure and Industrials ETF,36.2288,753,250,[],3.816803,0.11775895,32.412 - 37.455,-1.2262001,-0.03273795,5.087745,0.0,21.657352,0.0,7.72944,0.47252,0.47252,5670567.0,PREPRE,1.6728177,,,35.69476,0.53404236,0.014961366,35.040497,1.1883049,0.03391233,,15,0,America/New_York,EDT,-14400000,False,False,False,EFRA,,,,,,2022-11-03,,,,,,
Industrials,industrials,82,WDGF,WisdomTree Global Defense Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,-3.008227,36.19,28.43,,,WisdomTree Global Defense Fund,24.16,0.45,43.13,NGM,True,1757683800000,2,0.11198654,1787343004.0,32.9869,0.036899567,-1.023098,1787342400,32.9869,32.9869,32.95 - 32.9869,32.95,360,34.01,2.0,2.0,us_market,finmb_1941702065,NasdaqGM,WisdomTree Global Defense Fund,32.95,4504,580,[],4.5569,0.1602849,28.43 - 36.19,-3.2030983,-0.08850783,7.5405836,0.0,,0.0,2.95455,-3.647,-3.647,5506590.0,PREPRE,,,,31.81406,1.1728401,0.036865465,32.53297,0.4539299,0.013952919,,15,0,America/New_York,EDT,-14400000,False,False,False,WDGF,,,,,,2025-09-12,,,,,,
Industrials,industrials,83,XDEF,Xtrackers Europe Defense Technologies ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,-2.2303689,2905.0,20.21,,,Xtrackers Europe Defense Techno,17.36,0.35,30.66,NGM,True,1770906600000,2,-2.230369,1787343004.0,23.5967,-0.53829956,-0.53829956,1787342400,23.5967,23.5967,23.5967 - 23.5967,23.5967,130,24.135,2.0,2.0,us_market,finmb_1973691735,NasdaqGM,Xtrackers Europe Defense Technologies ETF,23.5967,1258,1420,[],3.3867016,0.16757554,20.21 - 2905.0,-2881.4033,-0.9918772,-99.127205,0.0,27.44844,0.0,,2.39387,2.39387,4491299.0,PREPRE,0.8596736,,,22.3074,1.2893009,0.057797007,128.3716,-104.774895,-0.8161844,,15,0,America/New_York,EDT,-14400000,False,False,False,XDEF,,,,,,2026-02-19,,,,,,
Industrials,industrials,84,FLDZ,TrueShares Patriot Defense ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,1.49,36.32401,,,USD,0.479022,34.15,28.128,1.49,,TrueShares Patriot Defense ETF,0.0,0.4,0.0,BTS,True,1641220200000,2,0.0,1787346300.0,31.8206,0.0,0.151701,1787340698,31.8206,31.8206,31.8206 - 31.8206,31.8206,543,31.6689,500.0,500.0,us_market,finmb_1760998746,Cboe US,TrueShares Patriot Defense ETF,31.92,1714,6600,[],3.6926003,0.13127846,28.128 - 34.15,-2.329401,-0.06821086,8.014261,0.0,38.739002,0.0,3.2726,-2.6754,-2.6754,3878795.0,PREPRE,0.8214099,,,31.14606,0.67453957,0.0216573,30.051386,1.7692146,0.05887298,,15,0,America/New_York,EDT,-14400000,False,False,False,FLDZ,,,,,,,,,,,,
Industrials,industrials,85,DGLO,First Trust RBA Deglobalization ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,0.5087334,24.99,19.279,,,First Trust RBA Deglobalization,17.73,0.7,31.8,NGM,True,1754573400000,2,-0.08660205,1787343004.0,24.4588,-0.02120018,0.12380028,1787342400,24.4588,24.48,24.4588 - 24.48,24.4588,729,24.335,2.0,2.0,us_market,finmb_1953098426,NasdaqGM,First Trust RBA Deglobalization ETF,24.48,374,640,[],5.1798,0.26867577,19.279 - 24.99,-0.5312004,-0.02125652,18.761837,0.0,23.272928,0.0,18.08311,3.06624,3.06624,3595250.0,PREPRE,1.0509549,,,24.06002,0.39877892,0.016574338,22.515236,1.9435635,0.08632214,,15,0,America/New_York,EDT,-14400000,False,False,False,DGLO,,,,,,2025-08-07,,,,,,
Industrials,industrials,86,JETD,MAX Airlines -3X Inverse Leveraged ETN,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,20.084354,,,USD,-0.709219,7.888,1.93,0.0,,MAX Airlines -3X Inverse Levera,0.0,0.95,0.0,PCX,True,1687354200000,4,0.0,1787346300.0,2.8,0.0,-0.02,1787342391,2.8,2.8,2.745 - 2.8,2.745,68102,2.82,8300.0,100.0,us_market,finmb_1846635423,NYSEArca,MAX Airlines -3X Inverse Leveraged ETN,2.76,106609,51250,[],0.87,0.4507772,1.93 - 7.888,-5.0880003,-0.64503044,-59.473152,,23.334518,,-50.59272,-44.04229,-44.04229,3597104.0,PREPRE,0.1199939,,,2.41912,0.38087988,0.15744562,4.011475,-1.2114751,-0.3020024,,15,0,America/New_York,EDT,-14400000,False,False,False,JETD,,1756125000.0,1756470600.0,,,,,,,1748433600.0,1748433600.0,False
Industrials,industrials,87,UFOD,Tuttle Capital UFO Disclosure ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,0.573414,27.84,21.77,,,Tuttle Capital UFO Disclosure E,0.0,0.99,0.0,BTS,True,1770301800000,2,0.32680818,1787343004.0,24.5902,0.08010101,0.1402,1787327661,24.5902,24.5902,24.5101 - 24.5902,24.5101,451,24.45,300.0,200.0,us_market,finmb_1974366119,Cboe US,Tuttle Capital UFO Disclosure ETF,24.5101,2950,1330,[],2.8202,0.12954524,21.77 - 27.84,-3.2497997,-0.11673131,-0.16240478,0.0,33.202126,0.0,,-10.69036,-10.69036,2772136.0,PREPRE,0.74062127,,,24.7344,-0.14419937,-0.0058299117,25.16511,-0.5749092,-0.022845488,,15,0,America/New_York,EDT,-14400000,False,False,False,UFOD,,,,,,,,,,,,
Industrials,industrials,88,BZZ,Corgi Drones & Urban Air Mobility ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,0.390179,29.94,22.37,,,Corgi Drones & Urban Air Mobili,0.0,0.35,0.0,BTS,True,1778074200000,2,0.0,1787346300.0,25.5748,0.0,0.0993996,1787335980,25.5748,25.8599,23.0 - 25.8599,23.0,5517,25.4754,1600.0,1600.0,us_market,finmb_1992147889,Cboe US,Corgi Drones & Urban Air Mobility ETF,23.0,5495,6330,[],3.2047997,0.14326328,22.37 - 29.94,-4.3652,-0.14579827,-0.11718869,0.0,30.019548,0.0,,,,2711679.0,PREPRE,0.8519382,,,24.884,0.6907997,0.027760798,25.317467,0.25733376,0.010164278,,15,0,America/New_York,EDT,-14400000,False,False,False,BZZ,,,,,,,,,,,,
Industrials,industrials,89,RTOO,VistaShares Robotics Supercycle ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,0.419446,27.58,22.01,,,VISTASHARES ROBOTICS SUPERCYCLE,0.0,0.75,0.0,PCX,True,1784208600000,2,0.0,1787346300.0,24.6589,0.0,0.102999,1787341727,24.6589,24.68,24.6201 - 24.68,24.6201,10723,24.5559,500.0,9600.0,us_market,finmb_2000238544,NYSEArca,VistaShares Robotics Supercycle ETF,24.6201,10562,8350,[],2.648899,0.120349795,22.01 - 27.58,-2.9211006,-0.10591373,-1.7138302,0.0,35.644363,0.0,,,,2647268.0,PREPRE,0.69180363,,,24.735556,-0.07665634,-0.0030990345,24.735556,-0.07665634,-0.0030990345,,15,0,America/New_York,EDT,-14400000,False,False,False,RTOO,,,,,,,,,,,,
Industrials,industrials,90,XSPC,VegaShares SpaceX & Beyond Earth ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,2.9240475,25.99,17.41,,,VegaShares SpaceX & Beyond Eart,21.19,0.75,21.26,NGM,True,1781616600000,2,0.44338268,1787343004.0,22.0875,0.09749985,0.62750053,1787342400,22.0875,22.0875,21.99 - 22.0875,21.99,309,21.46,5.0,5.0,us_market,finmb_2002390984,NasdaqGM,VegaShares SpaceX & Beyond Earth ETF,21.99,3914,1810,[],4.6775,0.26866743,17.41 - 25.99,-3.9025002,-0.1501539,-12.236792,,,,,,,1859199.0,PREPRE,,,,21.83532,0.2521801,0.011549183,21.83532,0.2521801,0.011549183,,15,0,America/New_York,EDT,-14400000,False,False,False,XSPC,,,,,,2026-06-16,,,,,,
Industrials,industrials,91,SUPL,ProShares Supply Chain Logistics ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,2.51,23.315458,,,USD,1.40895,50.16,36.689,2.51,,ProShares Supply Chain Logistic,0.0,0.58,0.0,PCX,True,1649338200000,2,0.0,1787350819.0,48.3382,0.0,0.6716,1787341171,48.3382,48.38,48.1401 - 48.38,48.1401,1728,47.6666,200.0,200.0,us_market,finmb_1764259543,NYSEArca,ProShares Supply Chain Logistics ETF,48.26,906,550,[],11.6492,0.31751207,36.689 - 50.16,-1.8218002,-0.03631978,26.027893,0.0,24.34468,0.0,16.70917,1.56871,1.56871,2314776.0,PREPRE,1.9855754,,,47.03886,1.2993393,0.027622677,43.80898,4.5292206,0.10338567,,15,0,America/New_York,EDT,-14400000,False,False,False,SUPL,,,,,,,,,,,,
Industrials,industrials,92,GALX,VistaShares Space Supercycle ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,0.289163,27.06,22.09,,,VistaShares Space Supercycle ET,0.0,0.75,0.0,PCX,True,1784208600000,2,0.0,1787346300.0,24.2777,0.0,0.0699997,1787326855,24.2777,24.3999,24.14 - 24.3999,24.14,908,24.2077,3400.0,300.0,us_market,finmb_2000288262,NYSEArca,VistaShares Space Supercycle ETF,24.33,5977,2060,[],2.1877003,0.09903578,22.09 - 27.06,-2.782299,-0.10281963,3.6720753,,39.322712,,,,,2069656.0,PREPRE,0.6173964,,,24.512222,-0.23452187,-0.0095675485,24.512222,-0.23452187,-0.0095675485,,15,0,America/New_York,EDT,-14400000,False,False,False,GALX,,,,,,,,,,,,
Industrials,industrials,93,SHPP,Pacer Industrials and Logistics ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,1.5,23.030861,,,USD,1.1939,36.116,27.44,1.5,,Pacer Industrials and Logistics,0.0,0.6,0.0,PCX,True,1654867800000,2,,,,,0.426098,1787151587,36.1158,36.1158,36.1158 - 36.1158,36.1158,21,35.6897,400.0,400.0,us_market,finmb_1783427788,NYSEArca,Pacer Industrials and Logistics ETF,35.91,167,240,[],8.675798,0.3161734,27.44 - 36.116,-0.00020217896,-5.5980436e-06,28.248287,0.0,24.17896,0.0,17.67498,3.8415,3.8415,2067411.0,PREPRE,1.493687,,,34.38528,1.7305183,0.0503273,31.97305,4.14275,0.12957005,,15,0,America/New_York,EDT,-14400000,False,False,False,SHPP,,,,,,,,,,,,
Industrials,industrials,94,TEUP,T-Rex 2X Long TE Daily Target ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,2.53906,32.06,1.8,,,T-REX 2X Long TE Daily Target E,0.0,1.5,0.0,BTS,True,1780061400000,4,-0.19048055,1787356206.0,2.62,-0.0050001144,0.0650001,1787342390,2.625,2.8,2.48 - 2.8,2.48,221926,2.56,200.0,1300.0,us_market,finmb_1979312498,Cboe US,T-Rex 2X Long TE Daily Target ETF,2.66,193318,268490,[],0.82500005,0.45833337,1.8 - 32.06,-29.435001,-0.9181223,-89.00961,,,,,,,1526264.0,PREPRE,,,,7.7596,-5.1346,-0.66170937,9.857966,-7.2329664,-0.7337179,,15,0,America/New_York,EDT,-14400000,False,False,False,TEUP,,,,,,,,,,,,
Industrials,industrials,95,DIPR,Corgi Space & Satellite Communi,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,0.88731,34.32,20.31,,,Corgi Space & Satellite Communi,0.0,0.35,0.0,BTS,True,1778074200000,2,,,,,0.2064,1787255552,23.4677,23.4677,23.4677 - 23.4677,23.4677,369,23.2613,200.0,1700.0,us_market,finmb_1996054418,Cboe US,,23.13,2953,610,[],3.1576996,0.15547512,20.31 - 34.32,-10.852301,-0.31620923,-9.696036,,,,,,,1386095.0,PREPRE,,,,24.0646,-0.59690094,-0.024804108,25.8276,-2.3599014,-0.0913713,,15,0,America/New_York,EDT,-14400000,False,False,False,DIPR,,,,,,,,,,,,
Industrials,industrials,96,WSPC,WisdomTree Space Economy Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,1.3690665,31.33,24.28,,,WisdomTree Space Economy Fund,,0.75,,NGM,True,1783603800000,2,1.3690665,1787343004.0,28.4544,0.38429832,0.38429832,1787342400,28.4544,28.4544,28.4544 - 28.4544,28.4544,60,28.0701,,,us_market,finmb_1996250253,NasdaqGM,WisdomTree Space Economy Fund,28.4544,1350,1640,[],4.1743984,0.17192744,24.28 - 31.33,-2.8756008,-0.09178426,-3.362769,,,,,,,1268775.0,PREPRE,,,,27.8225,0.6318989,0.022711793,27.8225,0.6318989,0.022711793,,15,0,America/New_York,EDT,-14400000,False,False,False,WSPC,,,,,,2026-07-09,,,,,,
Industrials,industrials,97,AMMO,VistaShares Defense Supercycle ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,-0.533572,28.66,24.32,,,VISTASHARES DEFENSE SUPERCYCLE ,0.0,0.75,0.0,PCX,True,1784208600000,2,2.5580919,1787349096.0,27.11,0.67620087,-0.1418,1787326810,26.4338,26.45,26.3001 - 26.45,26.3001,1972,26.5756,500.0,400.0,us_market,finmb_2000242859,NYSEArca,VistaShares Defense Supercycle ETF,26.46,3792,3250,[],2.1138,0.08691612,24.32 - 28.66,-2.2262,-0.07767621,8.142387,,39.58428,,,,,1007553.0,PREPRE,0.66778535,,,26.432222,0.0015773773,5.9676302e-05,26.432222,0.0015773773,5.9676302e-05,,15,0,America/New_York,EDT,-14400000,False,False,False,AMMO,,,,,,,,,,,,
Industrials,industrials,98,AV,Corgi Aerospace & Commercial Aviation ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,0.264065,29.72,25.04,,,Corgi Aerospace & Commercial Av,0.0,0.35,0.0,BTS,True,1778074200000,2,0.0,1787346300.0,27.793,0.0,0.0731983,1787324407,27.793,27.793,27.73 - 27.793,27.73,212,27.7198,1400.0,2800.0,us_market,finmb_1992148746,Cboe US,Corgi Aerospace & Commercial Aviation ETF,27.79,1095,1060,[],2.7529984,0.10994402,25.04 - 29.72,-1.927,-0.0648385,5.105901,0.0,24.05967,0.0,,,,851895.0,PREPRE,1.1551696,,,28.617,-0.8240013,-0.02879412,27.843466,-0.050466537,-0.0018125091,,15,0,America/New_York,EDT,-14400000,False,False,False,AV,,,,,,,,,,,,
Industrials,industrials,99,DVIN,WEBs Industrials XLI Defined Volatility ETF  ,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,29.7442,,,USD,-2.877409,31.931,23.49,0.0,,WEBs Industrials XLI Defined Vo,22.57,0.89,40.26,NGM,True,1753277400000,2,,,,,-0.88019943,1787342400,29.7098,29.7098,29.7098 - 29.7098,29.7098,186,30.59,2.0,1.0,us_market,finmb_1930968494,NasdaqGM,WEBs Industrials XLI Defined Volatility ETF  ,29.7098,179,640,[],6.219801,0.26478505,23.49 - 31.931,-2.221199,-0.069562465,18.716537,0.0,29.665518,0.0,16.49368,0.85045,0.85045,297885.0,PREPRE,1.0014927,,,30.56796,-0.85816,-0.02807384,28.659836,1.0499649,0.036635414,,15,0,America/New_York,EDT,-14400000,False,False,False,DVIN,,,,,,2025-07-23,WEBs Industrials XLI Defined Volatility ETF,,,,,
Industrials,industrials,100,TRUI,Vaneck Industrials TruSector ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,0.25601846,26.74,24.26,,,VanEck Industrials TruSector ET,19.21,0.1,34.2,NGM,True,1780493400000,2,0.17779213,1787343004.0,25.8058,0.045799255,0.065898895,1787342400,25.8058,25.8058,25.76 - 25.8058,25.76,416,25.7399,2.0,2.0,us_market,finmb_1989624094,NasdaqGM,Vaneck Industrials TruSector ETF,25.7614,441,350,[],1.5457993,0.06371802,24.26 - 26.74,-0.9342003,-0.034936436,3.6962628,,29.912294,,,,,257330.0,PREPRE,0.8627155,,,26.0102,-0.20440102,-0.007858494,25.886606,-0.08080673,-0.0031215653,,15,0,America/New_York,EDT,-14400000,False,False,False,TRUI,,,,,,2026-06-03,,,,,,
